country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Karnataka,Belgaum,"Ramteerth Nagar, Belgaum - KSPCB",7/8/2024 11:00,15.888653,74.541751,OZONE,20,21,21
India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB",7/8/2024 11:00,12.9135218,77.5950804,PM2.5,17,21,19
India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB",7/8/2024 11:00,12.9135218,77.5950804,NH3,7,9,8
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB",7/8/2024 11:00,12.951913,77.539784,PM2.5,27,56,37
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB",7/8/2024 11:00,12.951913,77.539784,CO,14,54,26
India,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",7/8/2024 11:00,12.9756843,77.5660749,SO2,11,11,11
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",7/8/2024 11:00,13.029152,77.585901,PM10,16,41,28
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",7/8/2024 11:00,13.029152,77.585901,NH3,1,1,1
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB",7/8/2024 11:00,12.938539,77.5901,OZONE,2,26,10
India,Karnataka,Bengaluru,"Jigani, Bengaluru - KSPCB",7/8/2024 11:00,12.7816279,77.6299145,PM2.5,8,198,38
India,Karnataka,Bengaluru,"Jigani, Bengaluru - KSPCB",7/8/2024 11:00,12.7816279,77.6299145,OZONE,9,36,11
India,Karnataka,Bengaluru,"Kasturi Nagar, Bengaluru - KSPCB",7/8/2024 11:00,13.003872,77.664217,NO2,16,17,17
India,Karnataka,Bengaluru,"Peenya, Bengaluru - CPCB",7/8/2024 11:00,13.0270199,77.494094,SO2,3,13,6
India,Karnataka,Bengaluru,"Sanegurava Halli, Bengaluru - KSPCB",7/8/2024 11:00,12.990328,77.5431385,NO2,20,26,23
India,Karnataka,Bengaluru,"Sanegurava Halli, Bengaluru - KSPCB",7/8/2024 11:00,12.990328,77.5431385,CO,6,111,35
India,Karnataka,Bengaluru,"Shivapura_Peenya, Bengaluru - KSPCB",7/8/2024 11:00,13.0246342,77.5080115,PM10,19,47,33
India,Karnataka,Bidar,"Naubad, Bidar - KSPCB",7/8/2024 11:00,17.930306,77.482194,PM2.5,2,35,15
India,Karnataka,Bidar,"Naubad, Bidar - KSPCB",7/8/2024 11:00,17.930306,77.482194,PM10,12,42,25
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB",7/8/2024 11:00,11.55358,76.55521,PM2.5,20,52,28
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB",7/8/2024 11:00,11.55358,76.55521,PM10,29,58,38
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB",7/8/2024 11:00,11.55358,76.55521,NH3,1,3,2
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB",7/8/2024 11:00,11.55358,76.55521,SO2,2,8,4
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB",7/8/2024 11:00,11.55358,76.55521,CO,NA,NA,NA
India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB",7/8/2024 11:00,13.428828,77.731418,PM2.5,5,46,15
India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB",7/8/2024 11:00,13.428828,77.731418,SO2,3,17,9
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB",7/8/2024 11:00,13.328028,75.797056,NH3,2,4,3
India,Karnataka,Davanagere,"Devaraj Urs Badavane, Davanagere - KSPCB",7/8/2024 11:00,14.4758,75.9052,NO2,NA,NA,NA
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB",7/8/2024 11:00,15.459706,75.008381,OZONE,9,20,10
India,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB",7/8/2024 11:00,15.411456,75.638133,SO2,16,18,17
India,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB",7/8/2024 11:00,15.411456,75.638133,CO,35,53,36
India,Karnataka,Hassan,"B.Katihalli, Hassan - KSPCB",7/8/2024 11:00,13.008556,76.125258,NO2,9,30,19
India,Karnataka,Hassan,"B.Katihalli, Hassan - KSPCB",7/8/2024 11:00,13.008556,76.125258,CO,10,42,16
India,Karnataka,Haveri,"Ashwini Nagar, Haveri - KSPCB",7/8/2024 11:00,14.7918,75.3896,SO2,21,24,22
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB",7/8/2024 11:00,15.3714823,75.1160168,PM10,36,73,49
India,Karnataka,Kalaburagi,"Lal Bahadur Shastri Nagar, Kalaburagi - KSPCB",7/8/2024 11:00,17.321993,76.822628,NH3,2,2,2
India,Karnataka,Kolar,"Tamaka Ind. Area, Kolar - KSPCB",7/8/2024 11:00,13.1276288,78.1570122,SO2,9,20,13
India,Karnataka,Kolar,"Tamaka Ind. Area, Kolar - KSPCB",7/8/2024 11:00,13.1276288,78.1570122,CO,10,34,33
India,Karnataka,Koppal,"Diwator Nagar, Koppal - KSPCB",7/8/2024 11:00,15.34763,76.181767,NO2,7,47,31
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB",7/8/2024 11:00,12.415911,75.73505,PM2.5,9,27,18
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB",7/8/2024 11:00,12.415911,75.73505,PM10,15,40,26
India,Karnataka,Raichur,"Haji Colony, Raichur - KSPCB",7/8/2024 11:00,16.208139,77.348417,NO2,1,16,9
India,Karnataka,Raichur,"Haji Colony, Raichur - KSPCB",7/8/2024 11:00,16.208139,77.348417,SO2,45,66,61
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB",7/8/2024 11:00,13.94,75.555917,NO2,7,16,11
India,Karnataka,Udupi,"Brahmagiri, Udupi - KSPCB",7/8/2024 11:00,13.34194444,74.74694444,PM10,1,102,20
India,Karnataka,Udupi,"Brahmagiri, Udupi - KSPCB",7/8/2024 11:00,13.34194444,74.74694444,NH3,2,3,2
India,Karnataka,Udupi,"Brahmagiri, Udupi - KSPCB",7/8/2024 11:00,13.34194444,74.74694444,SO2,21,23,22
India,Karnataka,Vijayapura,"Ibrahimpur, Vijayapura - KSPCB",7/8/2024 11:00,16.802639,75.722694,PM10,39,40,39
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB",7/8/2024 11:00,16.7602,77.1428,SO2,NA,NA,NA
India,Kerala,Eloor,"Udyogamandal, Eloor - Kerala PCB",7/8/2024 11:00,10.073232,76.302765,PM10,40,61,44
India,Kerala,Eloor,"Udyogamandal, Eloor - Kerala PCB",7/8/2024 11:00,10.073232,76.302765,NO2,5,6,5
India,Kerala,Eloor,"Udyogamandal, Eloor - Kerala PCB",7/8/2024 11:00,10.073232,76.302765,OZONE,10,11,10
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB",7/8/2024 11:00,8.8787,76.6073,PM10,36,73,54
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB",7/8/2024 11:00,8.8787,76.6073,OZONE,30,34,30
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB",7/8/2024 11:00,8.5637,76.8865,PM2.5,40,47,43
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB",7/8/2024 11:00,8.5637,76.8865,SO2,1,7,3
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB",7/8/2024 11:00,8.5637,76.8865,CO,18,42,24
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB",7/8/2024 11:00,8.5149093,76.9435879,PM10,16,41,25
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB",7/8/2024 11:00,8.5149093,76.9435879,OZONE,2,25,11
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB",7/8/2024 11:00,10.5324,76.2159,CO,39,46,44
India,Madhya Pradesh,Bhopal,"Idgah Hills, Bhopal - MPPCB",7/8/2024 11:00,23.264759,77.381568,PM2.5,NA,NA,NA
India,Madhya Pradesh,Bhopal,"Idgah Hills, Bhopal - MPPCB",7/8/2024 11:00,23.264759,77.381568,SO2,5,8,6
India,Madhya Pradesh,Bhopal,"Idgah Hills, Bhopal - MPPCB",7/8/2024 11:00,23.264759,77.381568,CO,8,42,13
India,Madhya Pradesh,Bhopal,"Paryavaran Parisar, Bhopal - MPPCB",7/8/2024 11:00,23.210494,77.425409,PM2.5,27,53,37
India,Madhya Pradesh,Bhopal,"Paryavaran Parisar, Bhopal - MPPCB",7/8/2024 11:00,23.210494,77.425409,PM10,25,79,54
India,Madhya Pradesh,Bhopal,"Paryavaran Parisar, Bhopal - MPPCB",7/8/2024 11:00,23.210494,77.425409,NH3,2,2,2
India,Madhya Pradesh,Bhopal,"T T Nagar, Bhopal - MPPCB",7/8/2024 11:00,23.233584,77.400574,NO2,13,22,16
India,Madhya Pradesh,Bhopal,"T T Nagar, Bhopal - MPPCB",7/8/2024 11:00,23.233584,77.400574,CO,4,36,13
India,Madhya Pradesh,Bhopal,"T T Nagar, Bhopal - MPPCB",7/8/2024 11:00,23.233584,77.400574,OZONE,35,44,40
India,Madhya Pradesh,Dewas,"Bhopal Chauraha, Dewas - MPPCB",7/8/2024 11:00,22.9682591,76.064118,NO2,11,14,13
India,Madhya Pradesh,Dewas,"Bhopal Chauraha, Dewas - MPPCB",7/8/2024 11:00,22.9682591,76.064118,SO2,22,80,43
India,Madhya Pradesh,Gwalior,"City Center, Gwalior - MPPCB",7/8/2024 11:00,26.203442,78.193251,NH3,1,5,4
India,Madhya Pradesh,Gwalior,"City Center, Gwalior - MPPCB",7/8/2024 11:00,26.203442,78.193251,SO2,2,42,16
India,Madhya Pradesh,Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB",7/8/2024 11:00,26.259242,78.216432,PM2.5,22,65,43
India,Madhya Pradesh,Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB",7/8/2024 11:00,26.259242,78.216432,PM10,28,93,61
India,Madhya Pradesh,Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB",7/8/2024 11:00,26.259242,78.216432,NO2,3,15,7
India,Madhya Pradesh,Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB",7/8/2024 11:00,26.259242,78.216432,OZONE,44,80,62
India,Madhya Pradesh,Gwalior,"Maharaj Bada, Gwalior - MPPCB",7/8/2024 11:00,26.200388,78.147714,SO2,4,15,9
India,Madhya Pradesh,Gwalior,"Maharaj Bada, Gwalior - MPPCB",7/8/2024 11:00,26.200388,78.147714,CO,2,108,26
India,Madhya Pradesh,Gwalior,"Phool Bagh, Gwalior - Mondelez Ind. Food",7/8/2024 11:00,26.210536,78.171,PM10,15,65,34
India,Madhya Pradesh,Gwalior,"Phool Bagh, Gwalior - Mondelez Ind. Food",7/8/2024 11:00,26.210536,78.171,CO,54,70,57
India,Madhya Pradesh,Indore,"Chhoti Gwaltoli, Indore - MPPCB",7/8/2024 11:00,22.431,75.5213,SO2,11,14,13
India,Madhya Pradesh,Indore,"Chhoti Gwaltoli, Indore - MPPCB",7/8/2024 11:00,22.431,75.5213,CO,21,64,27
India,Madhya Pradesh,Indore,"Regional Park, Indore - IMC",7/8/2024 11:00,22.678,75.8559,SO2,NA,NA,NA
India,Madhya Pradesh,Indore,"Residency Area, Indore - IMC",7/8/2024 11:00,22.7084,75.8815,PM2.5,9,34,22
India,Madhya Pradesh,Indore,"Residency Area, Indore - IMC",7/8/2024 11:00,22.7084,75.8815,PM10,12,58,34
India,Madhya Pradesh,Indore,"Residency Area, Indore - IMC",7/8/2024 11:00,22.7084,75.8815,SO2,23,25,24
India,Madhya Pradesh,Jabalpur,"Gupteshwar, Jabalpur - JMC",7/8/2024 11:00,23.142888,79.916147,PM2.5,15,43,32
India,Madhya Pradesh,Jabalpur,"Gupteshwar, Jabalpur - JMC",7/8/2024 11:00,23.142888,79.916147,PM10,13,42,30
India,Madhya Pradesh,Jabalpur,"Marhatal, Jabalpur - MPPCB",7/8/2024 11:00,23.168606,79.932247,PM2.5,16,41,31
India,Madhya Pradesh,Jabalpur,"Suhagi, Jabalpur - JMC",7/8/2024 11:00,23.218135,79.95777,OZONE,4,5,4
India,Madhya Pradesh,Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB",7/8/2024 11:00,23.10844,77.511428,PM2.5,18,61,30
India,Madhya Pradesh,Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB",7/8/2024 11:00,23.10844,77.511428,NH3,5,6,6
India,Madhya Pradesh,Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB",7/8/2024 11:00,23.10844,77.511428,SO2,4,9,8
India,Madhya Pradesh,Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB",7/8/2024 11:00,22.624758,75.675238,NH3,2,3,2
India,Madhya Pradesh,Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB",7/8/2024 11:00,22.624758,75.675238,CO,6,17,16
India,Madhya Pradesh,Sagar,"Deen Dayal Nagar, Sagar - MPPCB",7/8/2024 11:00,23.8640158,78.80289321,PM2.5,9,30,17
India,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB",7/8/2024 11:00,24.10897,82.64558,SO2,28,58,46
India,Madhya Pradesh,Ujjain,"Mahakaleshwar Temple, Ujjain - MPPCB",7/8/2024 11:00,23.182719,75.768218,PM10,NA,NA,NA
India,Madhya Pradesh,Ujjain,"Mahakaleshwar Temple, Ujjain - MPPCB",7/8/2024 11:00,23.182719,75.768218,NH3,NA,NA,NA
India,Madhya Pradesh,Ujjain,"Mahakaleshwar Temple, Ujjain - MPPCB",7/8/2024 11:00,23.182719,75.768218,OZONE,NA,NA,NA
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB",7/8/2024 11:00,19.10122,74.73339,PM10,NA,NA,NA
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB",7/8/2024 11:00,19.10122,74.73339,NO2,9,14,11
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB",7/8/2024 11:00,20.719516,77.000253,SO2,18,20,19
India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB",7/8/2024 11:00,20.9402359,77.7895248,CO,8,30,9
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amaravati - MPCB",7/8/2024 11:00,20.939198,77.765701,PM2.5,12,27,19
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amaravati - MPCB",7/8/2024 11:00,20.939198,77.765701,NH3,1,3,2
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amaravati - MPCB",7/8/2024 11:00,20.939198,77.765701,CO,16,48,19
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB",7/8/2024 11:00,19.8389439,75.244448,NO2,NA,NA,NA
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB",7/8/2024 11:00,19.16485,73.23409,CO,30,100,39
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB",7/8/2024 11:00,19.309073,73.057223,NO2,23,39,32
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB",7/8/2024 11:00,19.309073,73.057223,NH3,3,5,3
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB",7/8/2024 11:00,19.786089,72.757971,CO,8,54,16
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB",7/8/2024 11:00,19.9629,79.298714,SO2,7,10,8
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB",7/8/2024 11:00,19.9775302,79.2337086,PM2.5,14,49,27
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB",7/8/2024 11:00,19.9775302,79.2337086,SO2,1,14,6
India,Maharashtra,Dhule,"Deopur, Dhule - MPCB",7/8/2024 11:00,20.918946,74.776388,PM10,30,96,52
India,Maharashtra,Dhule,"Deopur, Dhule - MPCB",7/8/2024 11:00,20.918946,74.776388,NH3,2,3,2
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB",7/8/2024 11:00,21.001264,75.565602,NO2,6,16,9
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB",7/8/2024 11:00,21.001264,75.565602,SO2,4,8,5
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB",7/8/2024 11:00,21.001264,75.565602,OZONE,4,69,6
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB",7/8/2024 11:00,19.854616,75.905894,NH3,1,2,1
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB",7/8/2024 11:00,16.6870449,74.2505872,OZONE,6,17,10
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB",7/8/2024 11:00,18.39963,76.57452,NO2,2,51,16
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB",7/8/2024 11:00,18.1023399,73.4783687,NO2,2,21,5
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB",7/8/2024 11:00,18.1023399,73.4783687,SO2,1,10,7
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB",7/8/2024 11:00,20.555712,74.529236,PM2.5,12,59,23
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB",7/8/2024 11:00,20.555712,74.529236,CO,16,30,18
India,Maharashtra,Mira-Bhayandar,"Bhayandar West, Mira-Bhayandar - MPCB",7/8/2024 11:00,19.296481,72.840923,NH3,2,12,4
India,Maharashtra,Mira-Bhayandar,"Bhayandar West, Mira-Bhayandar - MPCB",7/8/2024 11:00,19.296481,72.840923,OZONE,1,18,13
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB",7/8/2024 11:00,19.065931,72.862131,NO2,4,18,9
India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM",7/8/2024 11:00,19.23241,72.86895,NO2,NA,NA,NA
India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB",7/8/2024 11:00,19.2243333,72.8658113,PM10,14,37,23
India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB",7/8/2024 11:00,19.2243333,72.8658113,NH3,1,1,1
India,Maharashtra,Mumbai,"Byculla, Mumbai - BMC",7/8/2024 11:00,18.9767,72.838,NO2,9,18,13
India,Maharashtra,Mumbai,"Byculla, Mumbai - BMC",7/8/2024 11:00,18.9767,72.838,SO2,1,3,2
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB",7/8/2024 11:00,19.0364585,72.8954371,NO2,15,42,23
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB",7/8/2024 11:00,19.0364585,72.8954371,NH3,5,7,6
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB",7/8/2024 11:00,19.0364585,72.8954371,SO2,1,2,1
India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",7/8/2024 11:00,19.10078,72.87462,PM2.5,10,35,22
India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",7/8/2024 11:00,19.10078,72.87462,PM10,20,78,45
India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",7/8/2024 11:00,19.10078,72.87462,CO,9,19,12
India,Maharashtra,Mumbai,"Colaba, Mumbai - MPCB",7/8/2024 11:00,18.91,72.82,OZONE,10,11,11
India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM",7/8/2024 11:00,19.04946,72.923,PM2.5,8,52,18
India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM",7/8/2024 11:00,19.04946,72.923,NH3,6,25,8
India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM",7/8/2024 11:00,19.04946,72.923,SO2,15,45,27
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC",7/8/2024 11:00,19.083694,72.920967,CO,1,18,3
India,Maharashtra,Mumbai,"Kandivali East, Mumbai - MPCB",7/8/2024 11:00,19.2058,72.8682,PM2.5,2,17,8
India,Maharashtra,Mumbai,"Kandivali East, Mumbai - MPCB",7/8/2024 11:00,19.2058,72.8682,CO,28,34,30
India,Maharashtra,Mumbai,"Kandivali East, Mumbai - MPCB",7/8/2024 11:00,19.2058,72.8682,OZONE,29,31,30
India,Maharashtra,Mumbai,"Kandivali West, Mumbai - BMC",7/8/2024 11:00,19.215859,72.831718,NO2,4,9,6
India,Maharashtra,Mumbai,"Kandivali West, Mumbai - BMC",7/8/2024 11:00,19.215859,72.831718,SO2,2,4,3
India,Maharashtra,Mumbai,"Kandivali West, Mumbai - BMC",7/8/2024 11:00,19.215859,72.831718,OZONE,2,13,6
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB",7/8/2024 11:00,19.0632143,72.8456324,PM10,17,83,34
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB",7/8/2024 11:00,19.0632143,72.8456324,SO2,2,3,3
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB",7/8/2024 11:00,19.0632143,72.8456324,CO,14,24,16
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB",7/8/2024 11:00,19.0632143,72.8456324,OZONE,2,28,9
India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM",7/8/2024 11:00,19.1653323,72.922099,CO,4,23,7
India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM",7/8/2024 11:00,19.19709,72.82204,NH3,2,6,3
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB",7/8/2024 11:00,19.1878657,72.8304069,PM10,23,40,30
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB",7/8/2024 11:00,19.1878657,72.8304069,NO2,6,21,9
India,Maharashtra,Mumbai,"Mulund West, Mumbai - MPCB",7/8/2024 11:00,19.175,72.9419,PM10,16,245,40
India,Maharashtra,Mumbai,"Mulund West, Mumbai - MPCB",7/8/2024 11:00,19.175,72.9419,SO2,17,18,17
India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM",7/8/2024 11:00,18.897756,72.81332,NO2,28,78,40
India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM",7/8/2024 11:00,18.897756,72.81332,OZONE,10,30,21
India,Maharashtra,Mumbai,"Powai, Mumbai - MPCB",7/8/2024 11:00,19.1375,72.915056,PM2.5,2,22,12
India,Maharashtra,Mumbai,"Powai, Mumbai - MPCB",7/8/2024 11:00,19.1375,72.915056,NO2,7,17,12
India,Maharashtra,Mumbai,"Powai, Mumbai - MPCB",7/8/2024 11:00,19.1375,72.915056,NH3,2,2,2
India,Maharashtra,Mumbai,"Powai, Mumbai - MPCB",7/8/2024 11:00,19.1375,72.915056,CO,16,20,19
India,Maharashtra,Mumbai,"Sewri, Mumbai - BMC",7/8/2024 11:00,19.000084,72.85673,NO2,10,59,19
India,Maharashtra,Mumbai,"Shivaji Nagar, Mumbai - BMC",7/8/2024 11:00,19.060498,72.923356,PM2.5,12,54,32
India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB",7/8/2024 11:00,19.047,72.8746,NO2,23,33,26
India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB",7/8/2024 11:00,19.047,72.8746,CO,22,32,24
India,Maharashtra,Mumbai,"Vasai West, Mumbai - MPCB",7/8/2024 11:00,19.3832,72.8204,PM2.5,13,39,20
India,Maharashtra,Mumbai,"Vasai West, Mumbai - MPCB",7/8/2024 11:00,19.3832,72.8204,NH3,4,4,4
India,Maharashtra,Mumbai,"Vasai West, Mumbai - MPCB",7/8/2024 11:00,19.3832,72.8204,SO2,23,24,23
India,Maharashtra,Mumbai,"Worli, Mumbai - MPCB",7/8/2024 11:00,18.9936162,72.8128113,PM10,13,46,24
India,Maharashtra,Mumbai,"Worli, Mumbai - MPCB",7/8/2024 11:00,18.9936162,72.8128113,SO2,13,14,14
India,Maharashtra,Mumbai,"Worli, Mumbai - MPCB",7/8/2024 11:00,18.9936162,72.8128113,OZONE,5,9,7
India,Maharashtra,Nagpur,"Ram Nagar, Nagpur - MPCB",7/8/2024 11:00,21.143383,79.048912,SO2,2,7,5
India,Maharashtra,Nanded,"Sneh Nagar, Nanded - MPCB",7/8/2024 11:00,19.173852,77.296291,CO,20,28,24
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB",7/8/2024 11:00,20.0073285,73.7762427,NH3,2,2,2
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB",7/8/2024 11:00,20.021503,73.813844,NH3,1,2,1
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB",7/8/2024 11:00,20.021503,73.813844,OZONE,12,26,14
India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB",7/8/2024 11:00,19.95022,73.73148,SO2,4,8,6
India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB",7/8/2024 11:00,19.95022,73.73148,OZONE,9,19,13
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB",7/8/2024 11:00,19.9591346,73.7788008,PM2.5,33,75,51
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB",7/8/2024 11:00,19.9591346,73.7788008,PM10,38,86,60
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB",7/8/2024 11:00,19.9591346,73.7788008,SO2,6,10,8
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB",7/8/2024 11:00,19.9591346,73.7788008,OZONE,15,33,22
India,Maharashtra,Navi Mumbai,"Kopripada-Vashi, Navi Mumbai - MPCB",7/8/2024 11:00,19.090337,73.014232,PM10,17,43,31
India,Maharashtra,Navi Mumbai,"Kopripada-Vashi, Navi Mumbai - MPCB",7/8/2024 11:00,19.090337,73.014232,NO2,5,31,19
India,Maharashtra,Navi Mumbai,"Kopripada-Vashi, Navi Mumbai - MPCB",7/8/2024 11:00,19.090337,73.014232,NH3,5,5,5
India,Maharashtra,Navi Mumbai,"Mahape, Navi Mumbai - MPCB",7/8/2024 11:00,19.1135051,73.008978,PM2.5,13,60,25
India,Maharashtra,Navi Mumbai,"Mahape, Navi Mumbai - MPCB",7/8/2024 11:00,19.1135051,73.008978,SO2,7,9,8
India,Maharashtra,Navi Mumbai,"Sector-19A Nerul, Navi Mumbai - IITM",7/8/2024 11:00,19.044,73.0325,SO2,1,5,2
India,Maharashtra,Navi Mumbai,"Sector-19A Nerul, Navi Mumbai - IITM",7/8/2024 11:00,19.044,73.0325,CO,50,99,54
India,Maharashtra,Navi Mumbai,"Sector-2E Kalamboli, Navi Mumbai - MPCB",7/8/2024 11:00,19.02579,73.10297,NH3,NA,NA,NA
India,Maharashtra,Navi Mumbai,"Sector-2E Kalamboli, Navi Mumbai - MPCB",7/8/2024 11:00,19.02579,73.10297,OZONE,1,10,1
India,Maharashtra,Navi Mumbai,"Tondare-Taloja, Navi Mumbai - MPCB",7/8/2024 11:00,19.063,73.1209,SO2,10,10,10
India,Maharashtra,Navi Mumbai,"Tondare-Taloja, Navi Mumbai - MPCB",7/8/2024 11:00,19.063,73.1209,CO,30,53,45
India,Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB",7/8/2024 11:00,19.265594,76.761463,SO2,6,11,8
India,Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB",7/8/2024 11:00,19.265594,76.761463,CO,25,32,28
